2046       MQRC      MQRC_OPTIONS_ERROR
2047       MQRC      MQRC_PERSISTENCE_ERROR
2048       MQRC      MQRC_PERSISTENT_NOT_ALLOWED
2049       MQRC      MQRC_PRIORITY_EXCEEDS_MAXIMUM
2050       MQRC      MQRC_PRIORITY_ERROR
2051       MQRC      MQRC_PUT_INHIBITED
2052       MQRC      MQRC_Q_DELETED
2053       MQRC      MQRC_Q_FULL
2055       MQRC      MQRC_Q_NOT_EMPTY
2056       MQRC      MQRC_Q_SPACE_NOT_AVAILABLE
2057       MQRC      MQRC_Q_TYPE_ERROR
2058       MQRC      MQRC_Q_MGR_NAME_ERROR
2059       MQRC      MQRC_Q_MGR_NOT_AVAILABLE
2061       MQRC      MQRC_REPORT_OPTIONS_ERROR
2062       MQRC      MQRC_SECOND_MARK_NOT_ALLOWED
2063       MQRC      MQRC_SECURITY_ERROR
2065       MQRC      MQRC_SELECTOR_COUNT_ERROR
2066       MQRC      MQRC_SELECTOR_LIMIT_EXCEEDED
2067       MQRC      MQRC_SELECTOR_ERROR
2068       MQRC      MQRC_SELECTOR_NOT_FOR_TYPE
2069       MQRC      MQRC_SIGNAL_OUTSTANDING
2070       MQRC      MQRC_SIGNAL_REQUEST_ACCEPTED
2071       MQRC      MQRC_STORAGE_NOT_AVAILABLE
2072       MQRC      MQRC_SYNCPOINT_NOT_AVAILABLE
2075       MQRC      MQRC_TRIGGER_CONTROL_ERROR
2076       MQRC      MQRC_TRIGGER_DEPTH_ERROR
2077       MQRC      MQRC_TRIGGER_MSG_PRIORITY_ERR
2078       MQRC      MQRC_TRIGGER_TYPE_ERROR
2079       MQRC      MQRC_TRUNCATED_MSG_ACCEPTED
2080       MQRC      MQRC_TRUNCATED_MSG_FAILED
2082       MQRC      MQRC_UNKNOWN_ALIAS_BASE_Q
2085       MQRC      MQRC_UNKNOWN_OBJECT_NAME
2086       MQRC      MQRC_UNKNOWN_OBJECT_Q_MGR
2087       MQRC      MQRC_UNKNOWN_REMOTE_Q_MGR
2090       MQRC      MQRC_WAIT_INTERVAL_ERROR
2091       MQRC      MQRC_XMIT_Q_TYPE_ERROR
2092       MQRC      MQRC_XMIT_Q_USAGE_ERROR
2093       MQRC      MQRC_NOT_OPEN_FOR_PASS_ALL
2094       MQRC      MQRC_NOT_OPEN_FOR_PASS_IDENT
2095       MQRC      MQRC_NOT_OPEN_FOR_SET_ALL
2096       MQRC      MQRC_NOT_OPEN_FOR_SET_IDENT
2097       MQRC      MQRC_CONTEXT_HANDLE_ERROR
2098       MQRC      MQRC_CONTEXT_NOT_AVAILABLE
2099       MQRC      MQRC_SIGNAL1_ERROR
2100       MQRC      MQRC_OBJECT_ALREADY_EXISTS
2101       MQRC      MQRC_OBJECT_DAMAGED
2102       MQRC      MQRC_RESOURCE_PROBLEM
2103       MQRC      MQRC_ANOTHER_Q_MGR_CONNECTED
2104       MQRC      MQRC_UNKNOWN_REPORT_OPTION
2105       MQRC      MQRC_STORAGE_CLASS_ERROR
2106       MQRC      MQRC_COD_NOT_VALID_FOR_XCF_Q
2107       MQRC      MQRC_XWAIT_CANCELED
2108       MQRC      MQRC_XWAIT_ERROR
2109       MQRC      MQRC_SUPPRESSED_BY_EXIT
2110       MQRC      MQRC_FORMAT_ERROR
2111       MQRC      MQRC_SOURCE_CCSID_ERROR
2112       MQRC      MQRC_SOURCE_INTEGER_ENC_ERROR
2113       MQRC      MQRC_SOURCE_DECIMAL_ENC_ERROR
2114       MQRC      MQRC_SOURCE_FLOAT_ENC_ERROR
2115       MQRC      MQRC_TARGET_CCSID_ERROR
2116       MQRC      MQRC_TARGET_INTEGER_ENC_ERROR
2117       MQRC      MQRC_TARGET_DECIMAL_ENC_ERROR
2118       MQRC      MQRC_TARGET_FLOAT_ENC_ERROR
2119       MQRC      MQRC_NOT_CONVERTED
2120       MQRC      MQRC_CONVERTED_MSG_TOO_BIG
2120       MQRC      MQRC_TRUNCATED
2121       MQRC      MQRC_NO_EXTERNAL_PARTICIPANTS
2122       MQRC      MQRC_PARTICIPANT_NOT_AVAILABLE
2123       MQRC      MQRC_OUTCOME_MIXED
2124       MQRC      MQRC_OUTCOME_PENDING
2125       MQRC      MQRC_BRIDGE_STARTED
2126       MQRC      MQRC_BRIDGE_STOPPED
2127       MQRC      MQRC_ADAPTER_STORAGE_SHORTAGE
2128       MQRC      MQRC_UOW_IN_PROGRESS
2129       MQRC      MQRC_ADAPTER_CONN_LOAD_ERROR
2130       MQRC      MQRC_ADAPTER_SERV_LOAD_ERROR
2131       MQRC      MQRC_ADAPTER_DEFS_ERROR
2132       MQRC      MQRC_ADAPTER_DEFS_LOAD_ERROR
2133       MQRC      MQRC_ADAPTER_CONV_LOAD_ERROR
2134       MQRC      MQRC_BO_ERROR
2135       MQRC      MQRC_DH_ERROR
2136       MQRC      MQRC_MULTIPLE_REASONS
